scheduling_algorithm,process_no,ni,batch_size,time_quantum,start_time,num_wait_iters,total_waiting_time,turn_around_time
rr,0,10000,100,250,1636801261.532374650,100,00.000003,00.000158
rr,2,10000,100,250,1636801261.532437795,100,00.002049,00.002865
rr,1,250000,100,250,1636801261.532415191,2500,00.004203,00.041947
rr,0,10000,100,250,1636801261.580777398,100,00.000002,00.000156
rr,2,25000,100,250,1636801261.580766235,250,00.002114,00.004143
rr,1,250000,100,250,1636801261.580713383,2500,00.004263,00.040557
rr,0,10000,100,250,1636801261.626439618,100,00.000004,00.000184
rr,2,50000,100,250,1636801261.626560363,500,00.010133,00.014347
rr,1,250000,100,250,1636801261.626449486,2500,00.010410,00.047089
rr,0,10000,100,250,1636801261.678662295,100,00.000002,00.000156
rr,2,75000,100,250,1636801261.678700709,750,00.018297,00.024573
rr,1,250000,100,250,1636801261.678650536,2500,00.020580,00.056962
rr,0,10000,100,250,1636801261.741067850,100,00.002086,00.002244
rr,2,100000,100,250,1636801261.741141774,1000,00.012329,00.020274
rr,1,250000,100,250,1636801261.741137172,2500,00.014395,00.050860
rr,0,10000,100,250,1636801261.796975073,100,00.000002,00.000156
rr,2,250000,100,250,1636801261.797036150,2500,00.036813,00.057355
rr,1,250000,100,250,1636801261.796988088,2500,00.037015,00.074036
rr,0,10000,100,250,1636801261.877770547,100,00.000002,00.000161
rr,2,500000,100,250,1636801261.877802317,5000,00.051034,00.091212
rr,1,250000,100,250,1636801261.877763900,2500,00.067966,00.104695
rr,0,10000,100,250,1636801261.987211036,100,00.000003,00.000159
rr,1,250000,100,250,1636801261.987249131,2500,00.067748,00.105308
rr,2,750000,100,250,1636801261.987263273,7500,00.077936,00.138914
rr,0,10000,100,250,1636801262.131818287,100,00.000002,00.000161
rr,1,250000,100,250,1636801262.131876067,2500,00.062784,00.101134
rr,2,1000000,100,250,1636801262.131921633,10000,00.052115,00.134317
rr,0,10000,100,250,1636801262.272006500,100,00.000002,00.000161
rr,2,10000,100,250,1636801262.272055805,100,00.002069,00.002901
rr,1,500000,100,250,1636801262.272059923,5000,00.004349,00.079536
rr,0,10000,100,250,1636801262.358488281,100,00.000002,00.000161
rr,2,25000,100,250,1636801262.358613839,250,00.001956,00.004003
rr,1,500000,100,250,1636801262.358556372,5000,00.006291,00.079519
rr,0,10000,100,250,1636801262.443642660,100,00.000003,00.000158
rr,2,50000,100,250,1636801262.443715454,500,00.002056,00.006016
rr,1,500000,100,250,1636801262.443642903,5000,00.008356,00.081042
rr,0,10000,100,250,1636801262.531072444,100,00.000002,00.000163
rr,2,75000,100,250,1636801262.531106358,750,00.004165,00.010574
rr,1,500000,100,250,1636801262.531072946,5000,00.012551,00.084449
rr,0,10000,100,250,1636801262.620360608,100,00.000002,00.000156
rr,2,100000,100,250,1636801262.620411265,1000,00.020481,00.028900
rr,1,500000,100,250,1636801262.620372211,5000,00.020663,00.093815
rr,0,10000,100,250,1636801262.720251703,100,00.000006,00.000162
rr,2,250000,100,250,1636801262.720281562,2500,00.016651,00.037499
rr,1,500000,100,250,1636801262.720247750,5000,00.024928,00.098224
rr,0,10000,100,250,1636801262.824004515,100,00.000002,00.000174
rr,2,500000,100,250,1636801262.824060762,5000,00.025098,00.066876
rr,1,500000,100,250,1636801262.824043237,5000,00.046114,00.119789
rr,0,10000,100,250,1636801262.950503552,100,00.000006,00.000185
rr,2,750000,100,250,1636801262.950590441,7500,00.082899,00.143220
rr,1,500000,100,250,1636801262.950513643,5000,00.088089,00.163814
rr,0,10000,100,250,1636801263.120897185,100,00.000002,00.000161
rr,2,1000000,100,250,1636801263.120992083,10000,00.041366,00.122788
rr,1,500000,100,250,1636801263.120948868,5000,00.084149,00.160459
rr,0,10000,100,250,1636801263.286855502,100,00.000002,00.000165
rr,2,10000,100,250,1636801263.286936760,100,00.002001,00.002850
rr,1,750000,100,250,1636801263.286882825,7500,00.004337,00.116965
rr,0,10000,100,250,1636801263.409921488,100,00.002022,00.002178
rr,2,25000,100,250,1636801263.410027251,250,00.008246,00.010230
rr,1,750000,100,250,1636801263.409971503,7500,00.006445,00.116168
rr,0,10000,100,250,1636801263.532991703,100,00.000002,00.000157
rr,2,50000,100,250,1636801263.533047742,500,00.002063,00.006105
rr,1,750000,100,250,1636801263.533047227,7500,00.008413,00.117093
rr,0,10000,100,250,1636801263.657342949,100,00.000007,00.000171
rr,2,75000,100,250,1636801263.657416516,750,00.010273,00.016601
rr,1,750000,100,250,1636801263.657344681,7500,00.010580,00.119271
rr,0,10000,100,250,1636801263.783961843,100,00.004031,00.004185
rr,2,100000,100,250,1636801263.784001763,1000,00.010292,00.018220
rr,1,750000,100,250,1636801263.783960353,7500,00.016688,00.131169
rr,0,10000,100,250,1636801263.921552570,100,00.000002,00.000156
rr,2,250000,100,250,1636801263.921629738,2500,00.020493,00.041369
rr,1,750000,100,250,1636801263.921567765,7500,00.035141,00.150106
rr,0,10000,100,250,1636801264.079393427,100,00.000002,00.000156
rr,2,500000,100,250,1636801264.079450732,5000,00.045306,00.088569
rr,1,750000,100,250,1636801264.079398440,7500,00.070644,00.180852
rr,0,10000,100,250,1636801264.266060456,100,00.000002,00.000157
rr,2,750000,100,250,1636801264.266115642,7500,00.080437,00.140275
rr,1,750000,100,250,1636801264.266075763,7500,00.078312,00.187679
rr,0,10000,100,250,1636801264.460904268,100,00.000002,00.000157
rr,2,1000000,100,250,1636801264.460959546,10000,00.147445,00.228488
rr,1,750000,100,250,1636801264.460937077,7500,00.135589,00.249150
rr,0,10000,100,250,1636801264.717196278,100,00.000004,00.000168
rr,2,10000,100,250,1636801264.717276386,100,00.006152,00.007010
rr,1,1000000,100,250,1636801264.717221505,10000,00.006529,00.157333
rr,0,10000,100,250,1636801264.881662538,100,00.000002,00.000156
rr,2,25000,100,250,1636801264.881718540,250,00.004144,00.006155
rr,1,1000000,100,250,1636801264.881709930,10000,00.006486,00.152113
rr,0,10000,100,250,1636801265.042394661,100,00.000002,00.000158
rr,2,50000,100,250,1636801265.042421402,500,00.002041,00.006407
rr,1,1000000,100,250,1636801265.042422789,10000,00.008685,00.154729
rr,0,10000,100,250,1636801265.205602221,100,00.000002,00.000156
rr,2,75000,100,250,1636801265.205640311,750,00.004149,00.010540
rr,1,1000000,100,250,1636801265.205614235,10000,00.010708,00.158994
rr,0,10000,100,250,1636801265.372695699,100,00.000002,00.000157
rr,2,100000,100,250,1636801265.372739544,1000,00.010433,00.018573
rr,1,1000000,100,250,1636801265.372685642,10000,00.012810,00.163469
rr,0,10000,100,250,1636801265.544978939,100,00.000003,00.000188
rr,2,250000,100,250,1636801265.545011084,2500,00.022539,00.044193
rr,1,1000000,100,250,1636801265.544962614,10000,00.035264,00.187919
rr,0,10000,100,250,1636801265.740491713,100,00.000002,00.000156
rr,2,500000,100,250,1636801265.740543677,5000,00.069440,00.111542
rr,1,1000000,100,250,1636801265.740488142,10000,00.072374,00.227476
rr,0,10000,100,250,1636801265.976764904,100,00.000002,00.000156
rr,2,750000,100,250,1636801265.976816699,7500,00.104844,00.166784
rr,1,1000000,100,250,1636801265.976779702,10000,00.105085,00.264580
rr,0,10000,100,250,1636801266.247841223,100,00.000002,00.000163
rr,2,1000000,100,250,1636801266.247937219,10000,00.078305,00.160441
rr,1,1000000,100,250,1636801266.247869104,10000,00.101190,00.254746
rr,0,25000,100,250,1636801266.509976775,250,00.000022,00.000415
rr,2,10000,100,250,1636801266.510005312,100,00.002048,00.002874
rr,1,10000,100,250,1636801266.509990525,100,00.004158,00.005705
rr,0,25000,100,250,1636801266.520444215,250,00.000005,00.000396
rr,2,25000,100,250,1636801266.520493079,250,00.002016,00.004137
rr,1,10000,100,250,1636801266.520474260,100,00.006205,00.007754
rr,0,25000,100,250,1636801266.532863736,250,00.000005,00.000397
rr,1,10000,100,250,1636801266.532914036,100,00.002033,00.003568
rr,2,50000,100,250,1636801266.532933600,500,00.004114,00.008307
rr,0,25000,100,250,1636801266.547746200,250,00.000005,00.000403
rr,2,75000,100,250,1636801266.547813918,750,00.002043,00.008151
rr,1,10000,100,250,1636801266.547784198,100,00.008237,00.009771
rr,0,25000,100,250,1636801266.562038068,250,00.000009,00.000400
rr,1,10000,100,250,1636801266.562077258,100,00.002026,00.003609
rr,2,100000,100,250,1636801266.562093242,1000,00.004155,00.012276
rr,0,25000,100,250,1636801266.578528134,250,00.000005,00.000396
rr,1,10000,100,250,1636801266.578581821,100,00.008182,00.009713
rr,2,250000,100,250,1636801266.578577088,2500,00.006177,00.026476
rr,0,25000,100,250,1636801266.610079978,250,00.000005,00.000422
rr,1,10000,100,250,1636801266.610093459,100,00.008220,00.009721
rr,2,500000,100,250,1636801266.610136585,5000,00.006276,00.045848
rr,0,25000,100,250,1636801266.661540363,250,00.000005,00.000385
rr,1,10000,100,250,1636801266.661599393,100,00.010257,00.011792
rr,2,750000,100,250,1636801266.661642883,7500,00.004187,00.065987
rr,0,25000,100,250,1636801266.733811200,250,00.002034,00.002465
rr,1,10000,100,250,1636801266.733866834,100,00.004140,00.005947
rr,2,1000000,100,250,1636801266.733881431,10000,00.006390,00.089224
rr,0,25000,100,250,1636801266.828396370,250,00.000005,00.000396
rr,2,10000,100,250,1636801266.828438737,100,00.002045,00.002876
rr,1,25000,100,250,1636801266.828407193,250,00.004140,00.007942
rr,0,25000,100,250,1636801266.840753151,250,00.000005,00.000403
rr,1,25000,100,250,1636801266.840792403,250,00.004186,00.008002
rr,2,25000,100,250,1636801266.840887019,250,00.006167,00.008318
rr,0,25000,100,250,1636801266.855480547,250,00.000005,00.000396
rr,1,25000,100,250,1636801266.855504248,250,00.006169,00.009963
rr,2,50000,100,250,1636801266.855548673,500,00.008230,00.012304
rr,0,25000,100,250,1636801266.871905717,250,00.000005,00.000396
rr,1,25000,100,250,1636801266.871925585,250,00.020515,00.024304
rr,2,75000,100,250,1636801266.871967499,750,00.020519,00.026610
rr,0,25000,100,250,1636801266.902802928,250,00.000005,00.000396
rr,1,25000,100,250,1636801266.902838835,250,00.004210,00.008052
rr,2,100000,100,250,1636801266.902895697,1000,00.006305,00.014418
rr,0,25000,100,250,1636801266.921432874,250,00.000005,00.000396
rr,1,25000,100,250,1636801266.921441523,250,00.026746,00.030552
rr,2,250000,100,250,1636801266.921498300,2500,00.022634,00.043026
rr,0,25000,100,250,1636801266.968930572,250,00.000006,00.000397
rr,1,25000,100,250,1636801266.968989697,250,00.006131,00.010010
rr,2,500000,100,250,1636801266.969029382,5000,00.008209,00.048767
rr,0,25000,100,250,1636801267.023094366,250,00.000005,00.000396
rr,1,25000,100,250,1636801267.023113564,250,00.002067,00.005925
rr,2,750000,100,250,1636801267.023140642,7500,00.006358,00.066071
rr,0,25000,100,250,1636801267.094052500,250,00.000005,00.000385
rr,1,25000,100,250,1636801267.094107770,250,00.020517,00.024200
rr,2,1000000,100,250,1636801267.094100100,10000,00.008426,00.086974
rr,0,25000,100,250,1636801267.186141661,250,00.000011,00.000392
rr,2,10000,100,250,1636801267.186212257,100,00.002004,00.002833
rr,1,50000,100,250,1636801267.186148445,500,00.004174,00.011616
rr,0,25000,100,250,1636801267.202893739,250,00.000005,00.000385
rr,2,25000,100,250,1636801267.202953709,250,00.020486,00.022616
rr,1,50000,100,250,1636801267.202911976,500,00.020572,00.027891
rr,0,25000,100,250,1636801267.235772330,250,00.000005,00.000385
rr,2,50000,100,250,1636801267.235825494,500,00.022483,00.026675
rr,1,50000,100,250,1636801267.235776197,500,00.024672,00.032224
rr,0,25000,100,250,1636801267.272742292,250,00.000005,00.000416
rr,2,75000,100,250,1636801267.272837342,750,00.008279,00.014612
rr,1,50000,100,250,1636801267.272723724,500,00.012542,00.020148
rr,0,25000,100,250,1636801267.298027773,250,00.000005,00.000388
rr,2,100000,100,250,1636801267.298078371,1000,00.012273,00.020189
rr,1,50000,100,250,1636801267.298036214,500,00.014500,00.022045
rr,0,25000,100,250,1636801267.325092016,250,00.000005,00.000385
rr,1,50000,100,250,1636801267.325145152,500,00.024617,00.031981
rr,2,250000,100,250,1636801267.325186850,2500,00.024600,00.044343
rr,0,25000,100,250,1636801267.374485059,250,00.000005,00.000393
rr,1,50000,100,250,1636801267.374514820,500,00.028869,00.036204
rr,2,500000,100,250,1636801267.374552955,5000,00.012585,00.051953
rr,0,25000,100,250,1636801267.432716272,250,00.000005,00.000385
rr,1,50000,100,250,1636801267.432745866,500,00.024703,00.032120
rr,2,750000,100,250,1636801267.432810414,7500,00.014462,00.073835
rr,0,25000,100,250,1636801267.510919029,250,00.000005,00.000390
rr,1,50000,100,250,1636801267.510946399,500,00.024688,00.032213
rr,2,1000000,100,250,1636801267.511003759,10000,00.018615,00.097457
rr,0,25000,100,250,1636801267.613992871,250,00.000011,00.000391
rr,2,10000,100,250,1636801267.614050439,100,00.002065,00.002867
rr,1,75000,100,250,1636801267.614056668,750,00.004202,00.015187
rr,0,25000,100,250,1636801267.635255756,250,00.000005,00.000385
rr,2,25000,100,250,1636801267.635298548,250,00.006194,00.008214
rr,1,75000,100,250,1636801267.635277465,750,00.008249,00.019497
rr,0,25000,100,250,1636801267.660299518,250,00.000005,00.000386
rr,2,50000,100,250,1636801267.660361339,500,00.008241,00.012260
rr,1,75000,100,250,1636801267.660345813,750,00.008295,00.019335
rr,0,25000,100,250,1636801267.685155521,250,00.000012,00.000393
rr,2,75000,100,250,1636801267.685252650,750,00.014259,00.020217
rr,1,75000,100,250,1636801267.685195064,750,00.018586,00.029598
rr,0,25000,100,250,1636801267.720360061,250,00.000005,00.000386
rr,2,100000,100,250,1636801267.720413946,1000,00.016365,00.024273
rr,1,75000,100,250,1636801267.720382618,750,00.018506,00.029538
rr,0,25000,100,250,1636801267.755714655,250,00.000005,00.000385
rr,1,75000,100,250,1636801267.755742954,750,00.012337,00.023413
rr,2,250000,100,250,1636801267.755778024,2500,00.016509,00.036411
rr,0,25000,100,250,1636801267.797054796,250,00.000006,00.000388
rr,1,75000,100,250,1636801267.797087422,750,00.012527,00.023710
rr,2,500000,100,250,1636801267.797143377,5000,00.016591,00.056106
rr,0,25000,100,250,1636801267.857350332,250,00.000014,00.000395
rr,1,75000,100,250,1636801267.857377740,750,00.024637,00.035668
rr,2,750000,100,250,1636801267.857429342,7500,00.030860,00.090017
rr,0,25000,100,250,1636801267.951818497,250,00.000009,00.000390
rr,1,75000,100,250,1636801267.951850464,750,00.012364,00.023474
rr,2,1000000,100,250,1636801267.951895454,10000,00.016556,00.094863
rr,0,25000,100,250,1636801268.052782304,250,00.000005,00.000385
rr,2,10000,100,250,1636801268.052826132,100,00.002012,00.002869
rr,1,100000,100,250,1636801268.052786656,1000,00.004173,00.018685
rr,0,25000,100,250,1636801268.077486904,250,00.000006,00.000392
rr,2,25000,100,250,1636801268.077547053,250,00.006173,00.008180
rr,1,100000,100,250,1636801268.077512690,1000,00.006234,00.020684
rr,0,25000,100,250,1636801268.102783057,250,00.000010,00.000390
rr,2,50000,100,250,1636801268.102825250,500,00.010281,00.014446
rr,1,100000,100,250,1636801268.102780096,1000,00.010385,00.025468
rr,0,25000,100,250,1636801268.133971919,250,00.000005,00.000385
rr,2,75000,100,250,1636801268.134016293,750,00.026634,00.032892
rr,1,100000,100,250,1636801268.133978729,1000,00.022672,00.038059
rr,0,25000,100,250,1636801268.177205550,250,00.000005,00.000426
rr,2,100000,100,250,1636801268.177316441,1000,00.001998,00.009996
rr,1,100000,100,250,1636801268.177276953,1000,00.012318,00.026756
rr,0,25000,100,250,1636801268.209098205,250,00.000005,00.000387
rr,1,100000,100,250,1636801268.209107442,1000,00.041058,00.056478
rr,2,250000,100,250,1636801268.209154750,2500,00.040992,00.061929
rr,0,25000,100,250,1636801268.277187969,250,00.000005,00.000385
rr,2,500000,100,250,1636801268.277247404,5000,00.016563,00.056223
rr,1,100000,100,250,1636801268.277181888,1000,00.043138,00.057828
rr,0,25000,100,250,1636801268.340949773,250,00.000007,00.000392
rr,1,100000,100,250,1636801268.340972962,1000,00.022731,00.037647
rr,2,750000,100,250,1636801268.341009155,7500,00.023121,00.082210
rr,0,25000,100,250,1636801268.428060571,250,00.000005,00.000385
rr,1,100000,100,250,1636801268.428095824,1000,00.043177,00.058025
rr,2,1000000,100,250,1636801268.428152731,10000,00.037039,00.116669
rr,0,25000,100,250,1636801268.550575692,250,00.000005,00.000385
rr,2,10000,100,250,1636801268.550631420,100,00.006187,00.006986
rr,1,250000,100,250,1636801268.550599388,2500,00.004234,00.041290
rr,0,25000,100,250,1636801268.596541174,250,00.000009,00.000390
rr,2,25000,100,250,1636801268.596620963,250,00.002052,00.004042
rr,1,250000,100,250,1636801268.596566498,2500,00.006233,00.042715
rr,0,25000,100,250,1636801268.644684862,250,00.000012,00.000417
rr,2,50000,100,250,1636801268.644780563,500,00.008240,00.012177
rr,1,250000,100,250,1636801268.644703775,2500,00.008381,00.045686
rr,0,25000,100,250,1636801268.694986271,250,00.000009,00.000389
rr,2,75000,100,250,1636801268.695055178,750,00.030716,00.037010
rr,1,250000,100,250,1636801268.694988487,2500,00.026827,00.063814
rr,0,25000,100,250,1636801268.765708341,250,00.000010,00.000392
rr,2,100000,100,250,1636801268.765757930,1000,00.026683,00.034878
rr,1,250000,100,250,1636801268.765719053,2500,00.030877,00.068192
rr,0,25000,100,250,1636801268.840096277,250,00.000011,00.000391
rr,2,250000,100,250,1636801268.840190855,2500,00.031154,00.050868
rr,1,250000,100,250,1636801268.840130023,2500,00.029587,00.066764
rr,0,25000,100,250,1636801268.913643100,250,00.000014,00.000395
rr,2,500000,100,250,1636801268.913734804,5000,00.077818,00.117608
rr,1,250000,100,250,1636801268.913682561,2500,00.084280,00.121631
rr,0,25000,100,250,1636801269.041770754,250,00.000006,00.000398
rr,1,250000,100,250,1636801269.041794869,2500,00.080112,00.118184
rr,2,750000,100,250,1636801269.041845733,7500,00.069781,00.131218
rr,0,25000,100,250,1636801269.178298659,250,00.000005,00.000407
rr,1,250000,100,250,1636801269.178340520,2500,00.045354,00.084222
rr,2,1000000,100,250,1636801269.178401559,10000,00.045587,00.128924
rr,0,25000,100,250,1636801269.313410939,250,00.000005,00.000408
rr,2,10000,100,250,1636801269.313513020,100,00.001999,00.002850
rr,1,500000,100,250,1636801269.313464069,5000,00.004319,00.079641
rr,0,25000,100,250,1636801269.400083157,250,00.002034,00.002428
rr,2,25000,100,250,1636801269.400167644,250,00.006140,00.008193
rr,1,500000,100,250,1636801269.400162922,5000,00.006257,00.080413
rr,0,25000,100,250,1636801269.486110297,250,00.000005,00.000389
rr,2,50000,100,250,1636801269.486190534,500,00.008179,00.012139
rr,1,500000,100,250,1636801269.486145242,5000,00.006297,00.079532
rr,0,25000,100,250,1636801269.571573997,250,00.002006,00.002388
